meds_count,alpha,mae,rmse,prec,recall
10,7,0.7782608695652173,1.0631691954105844,0.3772004241781548,0.3772004241781548
15,2,0.7720042417815483,1.0589215987408878,0.3820784729586426,0.3820784729586426
20,7,0.7758730158730158,1.0625914215259453,0.38063492063492066,0.38063492063492066
25,1,0.7721102863202545,1.0610725080993884,0.383881230116649,0.383881230116649
30,1,0.7767762460233298,1.0625705640594014,0.3792152704135737,0.3792152704135737
35,1,0.775609756097561,1.06062267871094,0.37910922587486745,0.37910922587486745
40,1,0.7694591728525981,1.054304915439069,0.3823966065747614,0.3823966065747614
45,1,0.7741525423728813,1.0615586557798005,0.3813559322033898,0.3813559322033898
50,1,0.7760593220338983,1.0626557712333722,0.37966101694915255,0.37966101694915255
55,1,0.7778835978835978,1.0649291404004653,0.37936507936507935,0.37936507936507935
60,7,0.7769883351007423,1.0659583632757612,0.38101802757158004,0.38101802757158004
65,7,0.781885593220339,1.069165285061043,0.3774364406779661,0.3774364406779661
70,3,0.7861228813559322,1.0729236945082758,0.3746822033898305,0.3746822033898305
75,1,0.7781779661016949,1.0655427518087688,0.37997881355932206,0.37997881355932206
80,1,0.7714587737843552,1.0596381368054455,0.3843551797040169,0.3843551797040169
85,6,0.7834213305174235,1.0688544529565607,0.37486800422386485,0.37486800422386485
90,8,0.777449947312961,1.0651090664802452,0.37892518440463646,0.37892518440463646
95,3,0.783157894736842,1.0684962379560894,0.37505263157894736,0.37505263157894736
100,4,0.7790697674418605,1.0675890127813308,0.38012684989429174,0.38012684989429174
105,4,0.7811777076761304,1.0728951956954473,0.3818086225026288,0.3818086225026288
110,1,0.7837381203801478,1.0730449917791238,0.3772967265047518,0.3772967265047518
115,1,0.7803797468354431,1.0668578415179966,0.37679324894514765,0.37679324894514765
120,4,0.7789695057833859,1.0689184958586149,0.3815983175604627,0.3815983175604627
125,1,0.7796004206098843,1.0679343150994738,0.3797055730809674,0.3797055730809674
130,1,0.7820675105485232,1.0691295406467565,0.37753164556962027,0.37753164556962027
135,8,0.7808421052631579,1.0682991893167086,0.37926315789473686,0.37926315789473686
140,1,0.7872765509989484,1.0751470200006106,0.3749737118822292,0.3749737118822292
145,1,0.7786163522012579,1.0687087371121629,0.38144654088050317,0.38144654088050317
150,4,0.7866108786610879,1.0746216615540427,0.375,0.375
155,1,0.7792235047219307,1.0672064915927921,0.3800629590766002,0.3800629590766002
160,2,0.7801041666666667,1.0712628840143146,0.3809375,0.3809375
165,6,0.7785939139559287,1.0677962714065827,0.3805876180482686,0.3805876180482686
170,1,0.7895899053627761,1.0783696850837732,0.3740273396424816,0.3740273396424816
175,2,0.7813684210526316,1.0716932004027429,0.38042105263157894,0.38042105263157894
180,6,0.787759336099585,1.0773026096984406,0.3758298755186722,0.3758298755186722
185,1,0.7816091954022989,1.0720150656312806,0.37951933124346915,0.37951933124346915
190,1,0.7865062761506276,1.0754487240956658,0.37594142259414226,0.37594142259414226
195,2,0.7864389233954452,1.0750800442056747,0.3767080745341615,0.3767080745341615
200,1,0.7862539349422875,1.076555464625734,0.37733473242392446,0.37733473242392446
205,1,0.7824688796680498,1.0744582732302186,0.38070539419087135,0.38070539419087135
210,8,0.7863541666666667,1.076210558704321,0.3775,0.3775
215,2,0.7879792746113989,1.0785713060230027,0.37626943005181346,0.37626943005181346
220,4,0.78125,1.0737395711561843,0.38229166666666664,0.38229166666666664
225,1,0.7858471074380166,1.0756988887107553,0.3766528925619835,0.3766528925619835
230,1,0.7858185610010427,1.072550681088614,0.3762252346193952,0.3762252346193952
235,3,0.7889233954451346,1.0768118728560758,0.3744306418219462,0.3744306418219462
240,4,0.7890965732087227,1.080315710941174,0.37725856697819315,0.37725856697819315
245,6,0.7892783505154639,1.0788500942082713,0.37587628865979383,0.37587628865979383
250,2,0.7872670807453416,1.0770041263610637,0.37660455486542443,0.37660455486542443
255,3,0.7847668393782383,1.0744802334248524,0.377720207253886,0.377720207253886
260,1,0.7876024590163935,1.078050380525335,0.37725409836065577,0.37725409836065577
265,1,0.7913669064748201,1.0800441542494772,0.3751284686536485,0.3751284686536485
270,1,0.7836923076923077,1.0742200509898883,0.3790769230769231,0.3790769230769231
275,6,0.7870408163265306,1.078405852948448,0.378469387755102,0.378469387755102
280,1,0.7933333333333333,1.0865612659281503,0.37558974358974356,0.37558974358974356
285,2,0.7929824561403509,1.0872181674591586,0.3786377708978328,0.3786377708978328
290,2,0.796311475409836,1.0886899933586898,0.3734631147540984,0.3734631147540984
295,1,0.785030549898167,1.0766452384374816,0.37983706720977595,0.37983706720977595
300,1,0.7947422680412372,1.083189258196445,0.3720618556701031,0.3720618556701031
305,2,0.7925204918032787,1.0840214292237924,0.3753073770491803,0.3753073770491803
310,1,0.7923780487804878,1.0818626665470497,0.37408536585365854,0.37408536585365854
315,3,0.7891836734693878,1.0782639107493535,0.3742857142857143,0.3742857142857143
320,2,0.7920362903225806,1.0825317547305484,0.3752016129032258,0.3752016129032258
325,1,0.7897357723577236,1.0794175635141223,0.37591463414634146,0.37591463414634146
330,1,0.7956565656565656,1.0860455559022142,0.3714141414141414,0.3714141414141414
335,4,0.7932323232323232,1.0797960899908814,0.3719191919191919,0.3719191919191919
340,8,0.7942366026289182,1.0855704003123787,0.3737108190091001,0.3737108190091001
345,1,0.7842639593908629,1.078022253803432,0.3815228426395939,0.3815228426395939
350,2,0.788675429726997,1.081885034327829,0.37876643073811933,0.37876643073811933
355,4,0.7894366197183098,1.0765938537608946,0.3737424547283702,0.3737424547283702
360,4,0.7961732124874119,1.0837999614760412,0.3718026183282981,0.3718026183282981
365,1,0.7913913913913914,1.0772931637026946,0.37107107107107107,0.37107107107107107
370,3,0.7922300706357215,1.0851255583091115,0.37578203834510593,0.37578203834510593
375,1,0.7969909729187563,1.0910412977243438,0.3757271815446339,0.3757271815446339
380,1,0.7919,1.0808792717042917,0.3745,0.3745
385,2,0.7985074626865671,1.0864612326034688,0.36845771144278605,0.36845771144278605
390,2,0.7913173652694611,1.081185495578027,0.37445109780439123,0.37445109780439123
395,7,0.7884200196270854,1.0785626316276093,0.3760549558390579,0.3760549558390579
400,2,0.7977045908183633,1.0880864559990364,0.3723552894211577,0.3723552894211577
405,1,0.796285140562249,1.0842520046735233,0.36997991967871485,0.36997991967871485
410,2,0.7966966966966967,1.08705183026463,0.37287287287287285,0.37287287287287285
415,7,0.7996043521266073,1.0889245504431717,0.3710187932739861,0.3710187932739861
420,3,0.7982089552238806,1.0834806635370593,0.3680597014925373,0.3680597014925373
425,3,0.7929772502472799,1.0798486907231855,0.37111770524233434,0.37111770524233434
430,1,0.7946025515210992,1.0870366484952276,0.37507360157016684,0.37507360157016684
435,2,0.7895418326693228,1.083146883536458,0.3784860557768924,0.3784860557768924
440,1,0.7974333662388944,1.0892093911317127,0.3739387956564659,0.3739387956564659
445,2,0.792495126705653,1.0802587950706466,0.37290448343079924,0.37290448343079924
450,3,0.7926108374384236,1.084099135670069,0.37576354679802954,0.37576354679802954
455,1,0.7921359223300971,1.0833694293214802,0.3761165048543689,0.3761165048543689
460,1,0.794488188976378,1.0794246061281727,0.36998031496062994,0.36998031496062994
465,3,0.7842926829268293,1.074992909789437,0.37853658536585366,0.37853658536585366
470,1,0.7964147286821706,1.0850910010778612,0.3710271317829457,0.3710271317829457
475,1,0.7871868978805395,1.074355118665112,0.37552986512524084,0.37552986512524084
480,1,0.7943025540275049,1.086079085500088,0.3743614931237721,0.3743614931237721
485,7,0.7971153846153847,1.0828203913853858,0.3707692307692308,0.3707692307692308
490,1,0.7997081712062257,1.0889880355790147,0.37013618677042803,0.37013618677042803
495,2,0.7946102021174206,1.0852054355483112,0.37362848893166506,0.37362848893166506
500,1,0.7939278937381404,1.0829014367991354,0.372865275142315,0.372865275142315
505,1,0.7938953488372092,1.082408669187282,0.37248062015503874,0.37248062015503874
510,1,0.7989423076923077,1.0866763016719305,0.36903846153846154,0.36903846153846154
515,2,0.7944919278252611,1.082538608344527,0.3711301044634378,0.3711301044634378
520,2,0.8048158640226629,1.0942807797495022,0.3684608120868744,0.3684608120868744
525,2,0.7934740882917466,1.0824015383447736,0.37322456813819577,0.37322456813819577
530,1,0.7924401913875598,1.0852204150688913,0.3769377990430622,0.3769377990430622
535,1,0.7963276836158192,1.086945304126182,0.37354048964218456,0.37354048964218456
540,1,0.8006679389312977,1.0929597745124429,0.3729961832061069,0.3729961832061069
545,4,0.7907442748091603,1.0787238006866906,0.3732824427480916,0.3732824427480916
550,3,0.7971671388101983,1.0852257024724825,0.37072710103871576,0.37072710103871576
555,1,0.7941121495327103,1.085029824302617,0.3746728971962617,0.3746728971962617
560,2,0.7933582787652012,1.0817388904574694,0.37305893358278763,0.37305893358278763
565,2,0.8035580524344569,1.0965557244977744,0.3708801498127341,0.3708801498127341
570,1,0.7998114985862393,1.0875007447969975,0.36823751178133834,0.36823751178133834
575,1,0.795179584120983,1.088216660847085,0.37410207939508505,0.37410207939508505
580,3,0.7992599444958371,1.0872229090780106,0.36836262719703977,0.36836262719703977
585,4,0.797271872060207,1.0873859841184255,0.37196613358419567,0.37196613358419567
590,8,0.7908163265306123,1.0797941808966791,0.3741187384044527,0.3741187384044527
595,1,0.8028063610851263,1.0918526406808047,0.36810102899906455,0.36810102899906455
600,1,0.7985046728971963,1.0898855294432162,0.37224299065420563,0.37224299065420563
605,1,0.7961466165413534,1.0869613435656371,0.37293233082706767,0.37293233082706767
610,5,0.8028571428571428,1.0926229380681274,0.3694009216589862,0.3694009216589862
615,1,0.7952247191011236,1.084751304796831,0.37200374531835206,0.37200374531835206
620,1,0.7867030965391621,1.0842471975652281,0.38278688524590165,0.38278688524590165
625,5,0.8036730945821855,1.090403923440045,0.3670339761248852,0.3670339761248852
630,1,0.8017319963536919,1.0949040824945642,0.3731084776663628,0.3731084776663628
635,8,0.7959016393442623,1.0880623977607007,0.3746812386156648,0.3746812386156648
640,1,0.7910091743119266,1.0790753772210588,0.3738532110091743,0.3738532110091743
645,1,0.7995475113122172,1.087776594044952,0.36968325791855206,0.36968325791855206
650,1,0.798018018018018,1.086029216669358,0.3708108108108108,0.3708108108108108
655,2,0.7986388384754991,1.0867541040909947,0.3706896551724138,0.3706896551724138
660,1,0.7925482980680773,1.0858714635381974,0.37681692732290706,0.37681692732290706
665,3,0.7955332725615315,1.086965954538754,0.3738377392889699,0.3738377392889699
670,1,0.795992876224399,1.084949248067193,0.37195013357079254,0.37195013357079254
675,6,0.8,1.092970648071176,0.3723826714801444,0.3723826714801444
680,1,0.7992760180995475,1.0891484489689194,0.37085972850678733,0.37085972850678733
685,8,0.8013711151736745,1.0884552897262658,0.36718464351005486,0.36718464351005486
690,2,0.7956405693950178,1.0842203686655132,0.372153024911032,0.372153024911032
695,1,0.7992766726943942,1.0883236940035237,0.3704339963833635,0.3704339963833635
